from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5916652;5793260;389;27234;100;63;26890;186;155;42378;160;143;35992;49;30302;43;30302;29
5916653;5793260;383;26835;98;62;26658;170;134;38509;153;133;35353;47;29714;42;29714;28
5916654;5793260;386;27028;99;63;26851;170;134;36886;153;137;35620;48;29923;42;29923;29
5916655;5793260;381;26704;100;64;27150;165;131;36664;153;136;34954;46;29147;41;29147;27
5916656;5793260;378;26484;96;61;26356;155;127;36400;153;132;34690;45;28424;40;28424;27
5916657;5793260;380;26567;96;61;26480;155;127;36424;153;132;34731;44;28471;40;28471;27
5916658;5793260;379;26505;98;62;26200;155;121;33499;153;137;35021;43;27913;38;27913;26
5916659;5793260;375;26245;98;62;25819;143;117;33239;147;124;30973;42;27715;38;27715;25
5916660;5793260;371;25976;96;61;25594;138;113;32970;143;120;30704;42;27326;37;27326;25
5916661;5793260;366;25637;94;60;25217;133;108;32631;135;115;31270;41;27023;36;27023;24
5916662;5793260;363;25443;93;59;25021;133;106;32437;131;112;31084;41;26748;36;26748;24
5916663;5793260;359;25096;92;58;24755;128;101;32090;125;107;30737;40;26482;36;26482;24
5916664;5793260;355;24815;91;57;24436;117;97;31809;123;103;30455;39;26289;35;26289;23
5916665;5793260;352;24636;90;57;24227;117;94;31618;123;108;30796;44;25989;38;25989;26
5916666;5793260;349;24439;90;57;24164;117;93;31550;123;106;30029;39;25934;34;25934;23
5916667;5793260;348;24387;90;57;24028;113;92;31479;119;105;29676;38;25930;34;25930;22
5916668;5793260;345;24155;90;57;23864;122;98;31915;119;104;29608;40;26377;35;26377;23
5916669;5793260;344;24070;90;57;23745;122;102;30599;119;99;27311;40;26611;35;26611;23
5916670;5793260;345;24175;90;57;23905;133;106;31927;123;104;27644;41;27008;37;27008;24
5916671;5793260;347;24260;93;59;24111;143;118;32077;145;120;27469;42;27537;37;27537;25
5916672;5793260;347;24309;94;59;24258;149;119;32126;150;133;28658;42;27587;37;27587;25
5916673;5793260;330;23104;94;59;22670;122;98;27988;119;100;27988;44;27805;38;28635;25
5916674;5793260;327;22885;94;59;22566;122;98;28021;119;99;27620;44;28362;38;28362;25
5916675;5793260;322;22551;93;59;22450;113;93;27298;115;95;27298;44;24908;39;28497;25
5916676;5793260;321;22449;91;58;22035;122;97;27573;119;99;27573;43;24565;38;24565;26
5916677;5793260;319;22364;92;58;22138;122;97;27110;119;99;27110;43;24552;38;24552;26
5916678;5793260;320;22372;92;58;22154;125;101;27414;119;103;27414;45;25311;39;25311;27
5916679;5793260;316;22122;92;58;21949;133;104;27655;123;106;27655;44;25090;38;25090;26
5916680;5793260;315;22035;91;58;21869;133;106;27783;123;107;26592;44;25031;38;25031;26
5916681;5793260;316;22116;92;58;22081;138;114;27281;127;112;27218;43;25038;37;25038;26
5916682;5793260;310;21721;90;57;21753;133;109;26885;127;111;37192;42;24649;36;24649;25
5916683;5793260;310;21697;90;57;21739;133;109;26901;123;109;26979;43;25312;38;25312;26
5916684;5793260;305;21342;92;58;21926;133;109;26264;123;107;26859;44;25545;38;25545;26
5916685;5793260;308;21578;93;59;21693;138;112;26500;127;110;27094;44;25890;39;25890;27
5916686;5793260;301;21077;91;57;20938;127;103;25466;123;109;25445;43;24200;37;24551;25
5916687;5793260;298;20842;91;57;20938;123;99;25232;121;105;25210;43;23924;37;24275;25
5916688;5793260;296;20755;89;56;20651;115;95;24963;119;101;24942;42;23693;37;24044;25
5916689;5793260;299;20913;88;56;20871;115;92;24724;119;98;24703;41;23431;36;23782;24
5916690;5793260;294;20589;87;55;20698;110;88;24445;115;94;24424;41;23291;35;23642;24
5916691;5793260;294;20576;86;54;20404;115;90;24557;115;96;24536;42;23517;36;23868;24
5916692;5793260;296;20694;88;56;20704;115;93;24822;119;99;24801;42;23625;36;23976;25
5916693;5793260;298;20895;88;56;21039;127;103;27014;119;104;23502;42;24354;37;24354;25
5916694;5793260;297;20769;86;54;20686;123;98;23155;119;106;28126;38;23245;33;23245;23
5916695;5793260;292;20423;85;54;20452;115;93;22810;119;103;23995;37;23001;32;23001;22
5916696;5793260;294;20549;87;55;20594;110;94;22803;119;101;23811;39;23474;33;23474;22
5916697;5793260;289;20252;85;54;20257;110;96;27136;115;94;23370;38;23491;33;23491;21
5916698;5793260;285;19932;83;53;19988;104;81;21955;111;91;23140;37;23171;32;23171;21
5916699;5793260;285;19923;82;52;19870;107;81;21697;111;91;22882;37;25990;32;25990;21
5916700;5793260;285;19970;82;52;19882;110;94;21488;111;87;21488;37;25725;32;25725;21
5916701;5793260;284;19907;82;52;19967;94;79;21099;107;82;21099;37;25683;32;25683;21
5916702;5793260;283;19809;81;51;19886;94;77;20988;107;80;20988;37;25919;32;21152;21
5916703;5793260;284;19852;80;51;19825;94;79;22344;107;82;22344;37;21948;32;21118;21
5916704;5793260;285;19948;80;50;19981;91;76;22176;107;79;22176;34;21861;31;21861;20
5916705;5793260;284;19914;80;51;19942;88;75;22103;103;78;22103;34;21294;30;21294;20
5916706;5793260;284;19913;80;51;19987;88;75;22123;103;78;22123;33;21057;29;21057;19
5916707;5793260;285;19950;79;50;19924;91;76;22167;107;79;22167;33;20977;29;20977;19
5916708;5793260;286;20038;80;50;20025;94;77;22557;107;85;22591;33;21404;30;21404;20
5916709;5793260;285;19971;79;50;19910;91;75;22460;111;92;22345;33;21270;29;21270;19
5916710;5793260;288;20134;81;51;20199;95;75;22998;111;93;22424;34;21644;30;21644;20
5916711;5793260;289;20216;81;51;20377;100;73;22733;115;96;23351;34;21633;31;21633;20
5916712;5793260;290;20307;82;52;20587;100;79;23124;119;100;23124;34;22018;31;22018;20
5916713;5793260;292;20416;85;54;20780;110;95;24135;115;96;25720;38;24413;34;24413;22
5916714;5793260;293;20539;85;54;20736;110;96;24189;115;97;25730;38;24048;34;24048;22
5916715;5793260;298;20869;86;55;21110;110;96;26374;115;96;26374;37;23725;33;23725;21
5916716;5793260;299;20965;86;55;21081;110;92;26091;111;92;26091;36;23502;32;23502;20
5916717;5793260;305;21327;88;56;21348;110;93;26223;111;93;26223;37;23659;33;23659;21
5916718;5793260;307;21508;89;56;21600;115;96;26420;115;96;26420;37;23777;33;23777;21
5916719;5793260;311;21796;90;57;21851;118;99;27576;119;93;27576;38;24328;34;24098;22
5916720;5793260;314;21950;91;58;22039;110;95;27306;111;93;27306;39;24518;35;24288;22
5916721;5793260;319;22319;93;59;22432;110;91;27024;111;89;27024;44;24710;38;24710;24
5916722;5793260;323;22623;95;60;22627;118;100;27613;119;94;27613;42;25870;38;25870;25
5916723;5793260;324;22712;94;59;22576;118;97;28220;115;92;28220;42;25150;37;25150;24
5916724;5793260;325;22776;93;59;22536;110;90;27762;111;89;27762;43;25402;38;25402;25
5916725;5793260;329;23041;94;60;22600;110;93;27990;111;92;27990;39;25415;34;25415;22
5916726;5793260;333;23283;93;59;22447;118;97;28232;115;92;28232;39;27746;34;27746;22
5916727;5793260;338;23634;94;60;22544;122;102;28583;119;101;28583;39;27232;35;27232;22
5916728;5793260;343;23990;94;60;22645;127;105;34409;119;104;29354;41;26602;36;26602;23
5916729;5793260;347;24256;95;60;22653;122;102;34169;119;96;34169;45;26908;39;26908;25
5916730;5793260;351;24560;96;61;22700;118;97;33869;119;100;33869;44;27936;39;28278;24
5916731;5793260;354;24766;95;60;22759;110;94;33662;119;98;33662;43;27668;38;28010;24
5916732;5793260;357;24995;96;61;22979;110;95;33721;119;99;33721;46;27699;40;28040;25
5916733;5793260;363;25438;96;61;23122;122;101;34100;119;104;34100;44;28135;38;28477;24
5916734;5793260;364;25477;98;62;23297;122;103;28526;119;106;29896;46;28690;40;29031;25
5916735;5793260;364;25450;100;64;23779;122;101;28408;119;104;29778;45;29102;39;29102;25
5916736;5793260;364;25502;98;62;23200;118;100;28795;119;104;29791;44;28955;39;28955;25
5916737;5793260;370;25868;100;63;23628;122;102;28898;119;96;30506;44;29029;39;29029;24
5916738;5793260;373;26084;101;64;23893;122;105;29319;119;99;30659;44;29780;39;30230;24
5916739;5793260;377;26365;102;65;24166;133;110;30082;119;103;30939;46;29768;40;30218;25
5916740;5793260;381;26701;103;65;24514;127;104;36706;119;102;32309;46;29909;41;30359;26
5916741;5793260;382;26736;103;65;24594;130;106;37071;119;104;32508;48;30309;42;30759;27
5916742;5793260;386;26991;105;67;25099;133;111;32617;125;106;32617;48;30081;42;30531;26
5916743;5793260;390;27323;106;67;25304;127;105;37243;123;108;37243;47;30327;41;30777;26
5916744;5793260;393;27516;106;67;25282;135;106;37559;123;109;37559;48;30647;42;31097;27
5916745;5793260;401;28095;106;67;25685;143;119;31381;127;113;38210;49;30795;42;30795;27
5916746;5793260;410;28677;114;72;27040;143;127;35879;145;121;33560;51;33352;46;33352;29
5916747;5793260;413;28916;111;70;26612;143;126;38067;141;123;45059;51;33591;46;33591;29
5916748;5793260;419;29327;112;71;26787;143;125;37978;145;121;44931;54;35305;47;35305;30
5916749;5793260;412;28875;111;70;26594;143;125;38171;135;117;44658;54;35065;47;35065;30
5916750;5793260;415;29055;112;71;26681;138;114;34179;140;114;44729;52;34614;45;34614;29
5916751;5793260;415;29033;112;71;26914;133;109;33832;143;113;44920;51;34214;45;34214;29
5916752;5793260;415;29078;112;71;26981;133;111;34245;140;118;45228;52;34246;45;34246;29
5916753;5793260;416;29118;112;71;26929;133;109;34108;140;121;35121;51;34224;45;34224;29
5916754;5793260;421;29504;113;72;27352;133;109;34492;140;122;35506;52;34684;46;34684;30
5916755;5793260;422;29543;113;72;27413;133;107;34348;140;120;35361;53;34734;46;34793;29
5916756;5793260;427;29880;115;73;27785;133;111;35419;131;118;37872;53;35175;46;32804;29
5916757;5793260;429;30006;116;74;28050;130;106;35589;131;114;37595;52;32531;46;32530;28
5916758;5793260;429;30049;117;74;28261;127;106;35559;127;114;37565;52;32540;46;32539;28
5916759;5793260;432;30223;118;75;28462;133;110;35363;131;117;37815;53;32955;46;32954;29
5916760;5793260;434;30386;118;75;28425;138;114;35654;140;121;38107;54;34139;47;34120;30
5916761;5793260;439;30712;122;77;29163;155;120;36043;148;127;38495;54;33973;48;33954;30
5916762;5793260;442;30959;122;77;29163;155;123;36289;150;130;38742;53;33754;46;33735;29
5916763;5793260;445;31158;122;77;29163;155;126;36488;150;133;38940;53;32174;46;32155;29
5916764;5793260;435;30446;122;77;29589;143;123;39471;143;123;41329;53;33636;46;33617;28
5916765;5793260;445;31156;123;78;29822;143;124;39542;143;124;41399;51;32768;45;32782;28
5916766;5793260;450;31508;125;79;30077;143;122;39900;143;122;41757;52;33473;46;33487;28
5916767;5793260;452;31633;126;80;30509;143;121;40043;143;121;41900;52;33422;46;33436;28
5916768;5793260;456;31885;127;80;30815;143;123;40190;143;123;42047;53;33853;47;33868;29
5916769;5793260;461;32290;127;80;30815;143;124;40683;143;124;42540;54;34136;47;34151;29
5916770;5793260;464;32475;128;81;30489;143;127;40867;151;127;42725;54;34363;47;34378;29
5916771;5793260;467;32692;128;81;30371;154;130;41084;155;130;42942;55;34861;48;34875;30
5916772;5793260;465;32546;130;82;30937;165;134;41963;156;134;43821;57;35058;49;35072;30
5916773;5793260;463;32444;130;82;30830;165;133;41861;156;133;43718;57;34998;49;35013;30
5916774;5793260;467;32657;131;83;31047;165;136;42075;156;135;44378;57;35153;50;35167;30
5916775;5793260;472;33009;133;84;31527;175;145;42426;159;140;44706;58;35309;51;35323;31
5916776;5793260;472;33067;133;84;31527;175;146;42485;159;140;44764;58;35632;51;35647;31
5916777;5793260;476;33325;137;87;32570;180;150;42743;162;144;45022;59;35939;52;35954;32
5916778;5793260;480;33608;141;89;32432;186;154;43026;168;148;45305;60;36142;53;36157;33
5916779;5793260;484;33869;141;89;33166;186;157;43287;172;152;45566;61;39608;53;39623;33
5916780;5793260;491;34370;140;89;32987;169;133;43754;167;147;45673;60;39396;52;39411;33
5916781;5793260;496;34722;142;90;33311;175;135;44091;170;144;50715;61;39780;53;39795;33
5916782;5793260;497;34803;142;90;33347;175;137;45379;172;146;52004;62;39782;54;39796;33
5916783;5793260;499;34958;144;91;33656;175;139;45533;174;148;52158;62;40106;54;40121;34
5916784;5793260;504;35283;145;92;33904;175;141;45095;179;150;51720;63;40458;55;40473;34
5916785;5793260;509;35598;147;93;34285;175;145;45410;182;154;52035;63;40913;55;40927;35
5918453;5793260;493;34479;141;89;36445;210;173;45122;188;159;51488;59;40149;51;39753;35
5918454;5793260;491;34401;135;85;35646;204;172;45043;188;158;51410;57;38812;49;38812;33
5918455;5793260;496;34687;135;85;35645;210;176;45329;198;164;50146;56;38972;49;38972;33
5918456;5793260;491;34382;136;86;35890;204;171;45025;188;157;51392;56;38576;49;38576;32
5918457;5793260;482;33739;131;83;34801;198;162;44381;166;148;50748;55;38307;48;38307;32
5918458;5793260;483;33834;133;84;35325;198;163;44477;166;149;50843;55;38483;48;38483;32
5918459;5793260;459;32158;128;81;33433;198;161;42863;166;147;49230;54;36947;48;36947;32
5918460;5793260;458;32046;127;80;33200;198;160;42752;166;146;49118;51;36581;45;36581;29
5918461;5793260;459;32120;127;80;33200;198;161;42825;166;147;49192;52;36995;45;36995;30
5918462;5793260;-1;-1;127;80;33200;-1;-1;-1;-1;-1;-1;52;36817;45;36817;30
5918463;5793260;-1;-1;124;79;32227;-1;-1;-1;-1;-1;-1;52;37010;45;37010;30
5918464;5793260;446;31210;124;79;32227;186;161;46780;166;143;48589;49;34678;42;34678;28
5918465;5793260;442;30954;123;78;32032;186;157;46525;166;140;48333;48;34479;42;34479;27
5918466;5793260;445;31152;122;78;31903;186;160;46723;166;143;48531;47;33845;41;33845;27
5918467;5793260;429;30021;118;75;30565;160;128;40136;156;133;46646;52;33401;45;33401;30
5918468;5793260;425;29780;118;75;30500;149;124;39895;156;129;46405;51;36618;44;36618;30
5918469;5793260;423;29620;115;73;30476;143;122;39735;156;127;46244;51;36422;44;36422;30
5918470;5793260;419;29344;114;72;29751;143;120;39580;151;125;46089;49;34215;42;34215;29
5918471;5793260;412;28848;115;73;29376;143;119;39178;151;125;45688;50;34378;43;34378;29
