from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5980218;5853758;333;23344;98;62;23456;99;84;27456;114;87;29173;53;30551;45;30551;31
5980219;5853758;334;23377;99;63;23561;99;84;27468;114;89;29269;54;30713;46;30713;32
5980220;5853758;339;23728;100;63;23813;102;87;26251;114;91;29431;54;31014;46;31014;32
5980221;5853758;339;23739;102;65;23914;99;81;25701;112;92;25701;52;30787;45;30787;31
5980222;5853758;342;23961;104;66;24179;99;78;25649;112;89;25649;52;30343;44;30343;31
5980223;5853758;349;24447;106;67;24515;99;84;26042;114;82;26042;50;29640;43;29640;30
5980224;5853758;351;24567;106;67;24640;102;87;26213;114;85;26213;50;29395;43;29395;30
5980225;5853758;355;24883;107;68;24855;105;89;26595;116;89;27044;50;29570;43;29570;30
5980226;5853758;358;25091;108;69;25085;105;91;26701;116;93;26813;50;29756;43;29756;30
5980227;5853758;369;25853;109;69;25260;112;94;27515;130;103;27515;51;30406;44;30406;31
5980228;5853758;367;25674;111;70;25457;109;92;27336;130;101;27336;52;30333;45;30333;31
5980229;5853758;370;25917;110;69;26003;112;96;27948;121;96;28040;53;31233;45;31337;31
5980230;5853758;375;26226;111;70;26203;112;93;27722;129;105;28168;53;31296;46;31296;31
5980231;5853758;374;26179;111;70;26361;109;93;27940;130;102;27940;53;31453;46;31453;31
5980232;5853758;378;26455;112;71;26779;112;94;28452;130;103;28452;54;31870;46;31870;32
5980233;5853758;384;26890;113;72;27056;112;93;28553;129;102;28553;54;32130;47;32130;32
5980234;5853758;390;27288;114;72;27225;119;102;29203;130;108;28952;55;33386;47;36227;33
5980235;5853758;391;27395;116;73;27449;119;100;29844;130;106;29592;54;32922;47;35763;33
5980236;5853758;395;27662;116;73;27657;122;104;30110;136;114;28528;54;35680;47;35680;33
5980245;5853758;422;29519;126;80;29573;126;106;35069;134;110;35069;59;34782;51;34782;35
5980246;5853758;423;29614;125;79;29492;126;108;34995;127;107;34851;59;36583;50;36583;35
5980247;5853758;428;29956;126;80;29898;126;105;35000;127;109;35000;58;36086;49;36086;34
5980248;5853758;425;29766;125;79;29670;126;108;34954;127;107;34810;57;35728;49;35728;33
5980249;5853758;428;29967;126;80;29863;126;104;33467;133;106;32211;57;35761;49;35761;34
5980250;5853758;432;30209;127;80;30291;126;104;33963;133;106;32706;59;36030;51;36030;35
5980251;5853758;435;30471;128;81;30564;126;105;33991;133;107;32735;59;36871;50;36871;35
5980252;5853758;440;30818;129;82;30735;126;110;36753;127;109;36266;58;36886;50;36886;34
5980253;5853758;444;31097;130;83;31012;126;109;36738;127;108;36251;61;37324;52;37324;35
5980254;5853758;449;31450;132;84;31296;126;109;36562;136;113;36562;61;37559;52;37559;36
5980255;5853758;452;31611;133;84;31699;133;111;36721;136;115;36721;62;37758;53;37758;36
5980256;5853758;455;31826;134;85;31689;133;112;35272;136;113;41869;62;37848;54;37848;36
5980257;5853758;457;32004;137;87;32234;141;119;37812;136;116;39774;63;39216;54;39216;37
5980258;5853758;461;32258;137;86;32217;126;109;34802;129;110;35046;64;39027;55;39027;37
5980259;5853758;465;32566;138;87;32478;126;110;34755;127;106;34755;63;38844;54;38844;37
5980260;5853758;469;32840;140;88;32750;122;106;39009;127;106;34504;62;39050;53;39050;36
5980261;5853758;473;33094;141;89;33088;122;106;39020;127;106;34515;63;39658;54;39658;37
5980262;5853758;476;33317;143;90;33285;126;110;34762;127;103;33864;65;39417;56;39417;37
5980263;5853758;481;33637;144;91;33567;126;110;34192;127;108;34389;64;39690;55;39690;37
5980264;5853758;488;34127;146;93;33906;133;110;34304;129;109;34304;65;40042;56;40042;38
5980265;5853758;489;34259;147;93;34190;126;104;33882;127;103;33882;66;40407;57;40341;38
5980266;5853758;491;34400;149;95;34195;126;109;33695;127;108;33695;67;40696;57;40757;39
5980267;5853758;495;34676;151;96;34562;122;103;33957;127;102;33957;68;38521;58;38416;39
5980268;5853758;497;34782;154;97;34669;126;105;34201;127;104;34201;69;38613;59;38581;39
5980269;5853758;501;35086;155;98;34931;126;109;34466;127;108;34466;70;38860;61;38828;40
5980270;5853758;506;35450;156;99;35128;141;119;39196;136;115;38797;72;39294;62;39262;40
5980272;5853758;511;35748;159;100;35479;141;115;39223;136;113;39160;74;39620;64;39589;41
5980273;5853758;521;36492;159;101;35719;141;117;39920;136;115;39857;75;39857;64;39826;41
5980274;5853758;521;36438;160;101;35829;141;117;39866;136;115;39803;75;40142;64;40110;41
5980282;5853758;622;43523;185;117;43394;185;152;45450;186;153;45450;92;48020;79;47726;47
5980283;5853758;617;43166;184;116;43258;185;147;45094;171;148;45094;91;47876;79;47694;47
5980286;5853758;614;42991;182;115;42983;185;154;44923;171;145;44923;91;47564;78;47382;47
5980287;5853758;618;43260;183;116;43162;185;148;45192;177;149;45192;91;47782;78;47600;47
5980288;5853758;611;42753;182;115;42965;178;141;45434;160;138;48757;91;47368;78;47186;47
5980289;5853758;606;42432;181;115;42633;170;138;45056;160;140;47694;90;47018;77;46836;46
5980290;5853758;603;42207;179;114;42328;170;138;44126;160;136;47458;89;46636;76;46454;45
5980291;5853758;603;42216;179;113;42292;170;138;44115;160;136;47741;89;46613;77;46431;45
5980292;5853758;605;42335;179;113;42352;163;129;47651;160;134;47588;89;46709;77;46528;46
5980293;5853758;607;42507;180;114;42608;163;129;47992;160;133;47929;89;46915;77;46733;46
5980294;5853758;612;42849;181;115;42900;170;136;44770;160;135;48093;90;47304;77;47122;46
5980295;5853758;621;43500;184;117;43488;178;140;45686;167;139;49009;92;47922;79;47740;47
5980296;5853758;619;43326;184;116;43454;170;136;45400;160;135;48724;91;47737;79;47555;47
5980297;5853758;626;43854;184;117;43597;178;139;45823;167;138;49146;92;48097;79;47916;47
5980298;5853758;627;43878;186;118;43997;170;138;45752;164;137;49075;93;48366;80;48184;48
5980299;5853758;640;44770;191;121;44822;185;154;46890;193;170;51167;95;49182;82;49000;50
5980300;5853758;641;44844;192;122;44898;193;155;46963;193;171;51241;95;49309;83;49127;50
5980301;5853758;642;44950;192;122;44883;193;157;47069;193;168;47069;95;49503;83;49321;50
5981818;5853758;320;22389;-1;-1;-1;105;88;23788;125;99;26529;51;29089;45;29089;31
5981819;5853758;324;22697;-1;-1;-1;112;92;24096;127;103;26837;51;27828;46;27828;32
5981820;5853758;319;22312;92;58;22399;105;87;25622;120;96;25622;49;28185;43;28185;30
5981821;5853758;314;21992;91;58;22239;99;83;25302;112;91;25302;48;27935;42;27935;29
5981822;5853758;316;22097;92;58;22319;99;78;24997;112;86;24997;49;28194;43;28194;30
5981823;5853758;317;22170;91;58;22254;99;77;24906;112;85;24906;48;27946;42;27946;29
5981824;5853758;319;22322;92;58;22289;99;81;24907;112;85;24907;53;28181;46;28181;31
5981825;5853758;322;22530;92;58;22031;95;73;24135;112;81;24135;47;28308;42;28308;30
5981826;5853758;321;22446;93;59;22260;92;71;24011;111;79;24011;49;28645;43;28645;30
5981827;5853758;321;22457;95;60;22315;99;86;26290;112;93;26290;48;28792;42;28792;30
5981828;5853758;328;22930;95;60;22329;102;87;26316;114;94;26316;51;34818;44;34818;31
5981829;5853758;320;22391;94;60;22193;99;86;23594;112;92;23594;48;29801;42;29801;29
5981830;5853758;320;22420;95;60;22309;99;80;23937;112;93;23661;49;29931;43;29931;30
5981831;5853758;321;22451;96;61;22332;99;81;24236;112;90;23747;50;30084;43;30084;30
5981832;5853758;323;22594;95;60;22410;99;81;24219;114;94;24219;51;30257;44;30257;31
5981833;5853758;322;22569;95;60;22359;99;80;24820;114;94;24517;51;30442;44;30442;31
5981834;5853758;322;22561;94;60;22364;99;80;24617;112;93;24490;52;32805;45;32805;31
5981835;5853758;323;22599;95;60;22441;99;80;25343;114;93;24492;51;32631;44;32631;30
5981836;5853758;323;22607;95;60;22402;99;81;25417;114;94;24589;51;33090;44;33090;30
5981837;5853758;340;23769;98;62;23577;112;95;29736;121;96;28628;53;32543;45;32543;31
5981838;5853758;331;23191;97;61;23085;102;84;24077;116;90;24262;51;31949;44;31949;30
5981839;5853758;327;22860;95;60;22639;99;85;23928;114;85;23928;50;31580;43;31580;29
5981840;5853758;328;22981;96;61;22833;102;87;24049;114;94;27731;51;31735;43;31735;30
5981841;5853758;333;23293;98;62;23207;102;85;24172;116;94;27987;51;32234;44;32234;30
5981842;5853758;338;23665;99;62;23360;102;85;24929;114;94;29632;52;32235;44;30936;31
5981843;5853758;337;23583;99;63;23550;102;83;24848;114;93;29550;53;30751;46;30751;31
5981844;5853758;339;23740;99;63;23661;99;87;26572;114;87;29129;53;31100;46;31100;31
5981845;5853758;343;24004;101;64;24069;102;86;26200;114;89;29111;54;30949;47;30949;32
5981846;5853758;343;24041;102;65;24090;99;83;25998;114;81;25998;52;30782;45;30782;31
5981847;5853758;345;24155;105;66;24393;99;83;26378;112;93;26378;51;30760;44;30760;30
5981848;5853758;350;24482;105;67;24501;99;82;26362;112;92;26362;50;29804;43;29804;30
5981849;5853758;354;24750;107;68;24854;102;86;26629;114;83;26629;50;29660;43;29660;30
5981850;5853758;357;24995;108;69;25078;105;91;26974;116;88;26974;51;29784;44;29784;31
5981851;5853758;359;25164;109;69;25179;109;95;27206;116;92;27206;51;29833;44;29833;30
5981852;5853758;363;25434;110;70;25407;109;93;27106;123;96;27699;51;30405;44;30405;31
5981853;5853758;366;25647;110;70;25652;109;88;27054;116;93;27508;52;30225;45;30225;31
5981854;5853758;371;25960;111;70;25911;109;90;27497;116;95;27951;52;30565;45;30565;31
5981855;5853758;380;26611;113;71;26704;119;99;28732;130;106;28481;53;31787;46;31787;31
5981856;5853758;378;26440;112;71;26636;109;93;28204;130;102;28204;53;31709;46;31709;32
5981857;5853758;380;26592;112;71;26724;112;94;28424;130;103;28424;54;31981;46;31981;32
5981858;5853758;385;26937;113;72;27085;116;96;28758;130;105;28758;54;32096;47;32096;32
5981859;5853758;388;27164;114;72;27321;119;102;29233;130;108;28982;55;35899;47;35899;33
5981860;5853758;391;27392;115;73;27630;122;105;29465;136;114;28614;54;35710;47;35710;33
5981872;5853758;428;29967;126;80;29885;126;105;35010;127;109;35010;58;36096;50;36096;34
5981873;5853758;432;30265;126;80;29991;126;109;33817;136;114;35308;58;36107;50;36107;34
5981874;5853758;433;30335;127;80;30128;126;109;33848;136;115;35381;58;36103;50;36103;34
5981875;5853758;435;30473;129;81;30439;126;107;34170;134;109;32914;58;36395;49;36395;34
5981876;5853758;440;30766;128;81;30502;126;107;36409;129;109;41325;61;36388;52;37323;36
5981877;5853758;441;30865;129;82;30747;122;106;36019;127;105;36019;60;36801;51;36801;35
5981878;5853758;443;31017;130;82;30930;122;106;36033;127;105;36033;60;37049;51;37049;35
5981879;5853758;447;31287;131;83;31218;126;110;36749;127;109;36267;61;37362;52;37362;35
5981880;5853758;451;31560;133;84;31432;133;115;36633;136;114;36633;62;37603;53;37603;36
5981881;5853758;455;31860;135;85;31818;141;116;36978;136;113;41907;63;38139;54;38139;36
5981883;5853758;468;32789;139;88;32744;141;117;38603;129;110;35091;64;39356;55;39356;37
5981884;5853758;467;32705;138;88;32605;126;109;34887;127;107;34887;64;39153;55;39153;37
5981885;5853758;474;33180;141;89;32998;122;106;39157;127;104;34652;64;39619;55;39619;38
5981886;5853758;475;33255;142;90;33223;122;107;39193;127;105;34688;64;39958;55;39958;37
5981887;5853758;480;33621;144;91;33557;133;110;34430;129;109;34627;65;39815;56;39815;38
5981888;5853758;481;33693;144;91;33639;126;109;34239;129;109;34524;65;39787;56;39787;37
5981889;5853758;486;34034;146;92;33942;133;112;38529;129;107;38466;66;40100;57;40100;38
5981890;5853758;490;34329;148;94;34246;126;109;34328;129;108;38588;68;40434;58;40434;39
5981891;5853758;495;34643;149;94;34566;126;109;34327;127;108;34327;68;40738;59;40738;39
5981892;5853758;497;34816;152;96;34732;126;107;34412;127;106;34412;69;41105;59;41105;40
5981893;5853758;500;34988;153;97;34863;126;105;34236;127;104;34236;70;38881;60;38849;40
5981894;5853758;503;35233;156;98;35153;126;109;34575;129;108;34575;71;39242;61;39210;41
5981895;5853758;506;35440;158;100;35317;141;119;38856;136;114;34842;-1;39258;-1;39226;-1
5981907;5853758;623;43630;189;119;43828;185;153;45557;186;154;45557;92;48170;79;47988;47
5981908;5853758;622;43549;186;118;43497;185;152;45477;186;153;45477;92;48112;79;47930;47
5981911;5853758;618;43244;184;117;43300;185;148;45175;177;149;45175;91;47904;79;47722;47
5981912;5853758;619;43352;184;117;43300;185;150;45284;183;151;45284;91;47920;79;47738;47
5981913;5853758;611;42748;182;115;42865;185;152;45332;160;139;48655;90;47285;78;47103;46
5981914;5853758;610;42701;182;115;42878;185;152;44813;160;140;48716;90;47304;77;47122;46
5981915;5853758;606;42419;180;114;42458;170;137;44425;160;139;44425;89;46802;77;46620;46
5981916;5853758;608;42585;181;114;42585;178;140;44630;160;140;48277;90;47003;77;46821;46
5981917;5853758;609;42614;180;114;42617;170;139;44546;160;138;47869;90;46936;78;46754;46
5981918;5853758;611;42766;181;115;42762;170;137;44846;160;136;48169;90;47252;78;47070;47
5981919;5853758;614;42946;182;115;42947;170;137;44869;164;138;48628;91;47470;78;47288;47
5981920;5853758;616;43099;183;116;43144;170;137;45147;164;136;48470;91;47536;78;47296;47
5981921;5853758;619;43349;184;116;43370;170;138;45232;164;137;48555;91;47792;79;47610;47
5981922;5853758;625;43738;185;117;43750;178;141;45748;167;140;49072;92;48051;80;47869;48
5981923;5853758;628;43970;187;119;44014;185;153;46089;173;142;49412;93;48393;80;48211;48
5981924;5853758;633;44326;189;119;44384;185;148;46445;178;147;49768;94;48805;81;48623;49
5981925;5853758;638;44692;190;120;44654;185;153;46812;193;169;51089;95;49045;82;48864;50
5981926;5853758;641;44905;192;121;44849;193;156;47024;193;172;51301;95;49545;82;49363;50
5983443;5853758;319;22339;92;59;22458;99;81;25220;112;89;25220;49;28146;43;28146;30
5983444;5853758;320;22392;94;59;22623;99;80;25092;112;89;25092;49;28461;43;28461;30
5983445;5853758;319;22311;92;58;22488;92;73;24601;111;81;24601;49;28203;43;28203;30
5983446;5853758;325;22724;94;59;22570;95;73;24657;112;81;24657;50;28519;44;28519;30
5983447;5853758;325;22742;-1;-1;-1;99;79;24306;112;84;24306;51;28661;45;28661;31
5983448;5853758;325;22767;94;60;22505;99;80;24332;112;84;24332;50;29016;44;29016;31
5983449;5853758;328;22942;96;61;22733;99;82;26013;112;86;24507;50;28977;44;28977;31
5983450;5853758;326;22799;96;61;22506;99;85;26189;112;92;26189;51;34015;44;34015;31
5983451;5853758;323;22641;96;61;22479;99;86;25343;112;89;25343;49;33777;43;33777;30
5983452;5853758;322;22562;96;61;22379;99;85;25258;112;88;23796;49;33518;43;33518;30
5983453;5853758;326;22807;96;61;22613;99;80;24132;112;92;25515;50;33244;44;33244;30
5983454;5853758;326;22850;97;61;22692;99;82;24245;114;95;24245;50;33055;44;33055;30
5983455;5853758;331;23152;96;61;22578;99;83;24547;125;99;24547;50;33301;44;33301;30
5983456;5853758;334;23352;94;60;22334;102;87;24810;127;107;29656;51;33083;44;33083;31
5983457;5853758;327;22895;107;68;24190;99;86;25705;127;103;25705;54;33254;46;33254;32
5983458;5853758;327;22920;99;63;23225;102;86;25730;127;103;25730;53;32932;46;32932;31
5983459;5853758;336;23535;98;62;23582;109;89;24421;116;93;28395;52;32345;45;32345;31
5983460;5853758;333;23312;96;61;23069;102;85;24195;116;92;28340;51;32018;44;32018;30
5983461;5853758;332;23214;96;61;23011;102;84;24097;116;90;24282;51;31969;44;31969;30
5983462;5853758;331;23196;98;62;23010;102;84;24079;116;96;27946;51;31927;44;31927;30
5983463;5853758;336;23554;99;63;23581;109;89;24433;116;93;27891;52;32418;45;32418;31
5983464;5853758;341;23898;100;63;23656;112;94;24776;123;97;28143;55;32744;47;32744;32
5983465;5853758;351;24557;101;64;24222;109;92;28867;116;89;28867;54;32960;46;32960;31
5983466;5853758;340;23804;100;63;23875;99;85;27893;114;85;28869;54;31510;46;31510;31
5983467;5853758;345;24120;102;64;24228;102;85;25292;116;88;28748;55;31668;47;31668;32
5983468;5853758;348;24354;103;65;24368;102;87;26653;114;84;26653;53;31055;45;31055;31
5983469;5853758;350;24482;104;66;24474;99;85;26545;114;82;26545;53;31191;46;31191;31
5983470;5853758;351;24580;106;67;24631;99;81;26252;112;91;26252;52;30972;45;30972;31
5983471;5853758;356;24934;107;68;25003;99;85;26766;114;82;26766;51;29973;44;29973;30
5983472;5853758;360;25201;109;69;25267;112;94;27180;116;91;27180;51;30082;44;30082;30
5983473;5853758;363;25419;111;70;25641;112;96;27070;116;94;27398;52;30001;45;30001;31
5983474;5853758;365;25563;111;70;25643;112;93;27401;123;97;28068;52;30173;45;30173;32
5983475;5853758;370;25875;112;71;25902;112;93;27365;123;97;28071;53;30507;46;30507;32
5983476;5853758;373;26099;112;71;26131;116;93;27512;123;97;27966;53;30904;46;30904;32
5983477;5853758;379;26510;113;72;26580;119;102;28961;130;109;28710;55;31275;47;31275;33
5983478;5853758;381;26674;113;71;26757;119;99;28743;130;106;28491;54;31982;47;31982;32
5983479;5853758;384;26892;114;72;27046;119;101;29010;130;107;28759;55;32259;48;32259;33
5983480;5853758;386;27022;114;72;27159;119;102;29250;130;108;28998;55;32502;48;32502;33
5983494;5853758;435;30416;128;81;30359;141;117;35459;136;116;35459;60;36738;51;36738;35
5983495;5853758;432;30236;128;81;30224;126;109;35279;136;113;35279;59;36453;51;36453;35
5983496;5853758;434;30380;128;81;30379;133;111;34130;136;115;35423;59;36233;50;36233;34
5983497;5853758;439;30699;130;82;30640;133;111;36698;136;115;36750;59;36750;51;36750;35
5983498;5853758;441;30864;130;82;30756;126;109;36344;129;108;41267;60;37183;51;37183;35
5983499;5853758;442;30954;130;83;30881;126;108;36295;127;107;36150;60;37195;52;37195;35
5983500;5853758;445;31168;132;84;31160;126;108;36284;127;107;36608;61;37405;52;37406;36
5983501;5853758;450;31472;133;84;31438;126;106;36398;129;108;41314;62;37784;53;37784;36
5983502;5853758;453;31739;134;85;31671;133;110;36635;136;114;36635;62;37897;53;37897;36
5983503;5853758;458;32031;135;85;31915;141;119;36927;136;116;42092;63;38318;54;38318;37
5983505;5853758;474;33163;140;89;32946;141;121;38835;136;116;39765;65;39570;56;39570;38
5983506;5853758;472;33024;141;89;33024;133;110;35122;134;109;35122;65;39450;56;39450;38
5983507;5853758;473;33138;141;89;33127;133;111;34996;129;109;34996;65;39561;56;39561;38
5983508;5853758;479;33540;142;90;33300;133;111;34995;129;109;34995;65;40059;56;40075;38
5983509;5853758;482;33772;146;92;33911;141;120;34542;130;110;34739;67;40085;57;40085;39
5983510;5853758;486;34015;145;91;33706;141;120;39953;136;113;35000;67;39909;57;39909;39
5983511;5853758;489;34263;147;93;34139;141;118;38897;136;117;34732;67;40687;57;40687;38
5983512;5853758;492;34433;148;94;34392;133;111;35156;129;108;38984;68;40514;58;40514;39
5983513;5853758;496;34704;150;95;34620;133;110;34752;130;109;39031;69;40879;59;40879;39
5983514;5853758;500;35013;152;96;34995;133;110;34624;129;109;34624;70;41285;60;41285;40
5983515;5853758;503;35193;154;97;35099;126;108;34486;127;107;34486;70;39134;60;39102;40
5983516;5853758;507;35469;155;98;35333;133;111;34708;129;110;34708;71;39605;61;39583;41
5983517;5853758;509;35642;158;100;35792;141;115;39584;136;116;34956;74;39564;64;39532;42
5983529;5853758;626;43842;189;119;43828;193;156;45770;190;157;45770;92;48361;79;48179;47
5983530;5853758;625;43778;189;119;43828;193;156;45706;190;157;45706;92;48463;79;48281;47
5983533;5853758;622;43531;184;117;43300;185;152;45463;186;153;45463;91;48117;79;47935;47
5983534;5853758;623;43583;184;117;43300;185;153;45515;186;154;45515;91;48078;79;47896;47
5983536;5853758;613;42878;182;115;42877;178;141;44742;166;143;44742;91;47351;78;47169;46
5983537;5853758;611;42755;181;115;42692;178;140;44619;166;142;44619;90;46972;77;46790;46
5983538;5853758;613;42889;183;115;42979;178;142;45002;166;144;45002;91;47258;78;47076;46
5983539;5853758;613;42888;183;116;43014;185;153;44820;166;142;48144;91;47317;78;47136;47
5983540;5853758;614;42985;183;116;43101;178;140;45054;160;139;48377;91;47501;79;47319;47
5983541;5853758;616;43098;183;116;43106;178;139;45021;164;138;48344;91;47477;78;47295;47
5983542;5853758;619;43334;184;117;43374;178;140;45382;167;139;48705;91;47813;79;47574;47
5983543;5853758;623;43617;185;117;43682;185;153;45541;173;142;48864;92;48186;80;48004;48
5983544;5853758;628;43944;186;118;43922;185;154;45954;173;143;49277;93;48256;81;48074;49
5983545;5853758;631;44138;188;119;44171;185;145;46261;173;144;49584;94;48495;81;48313;49
5983546;5853758;633;44335;189;119;44356;185;148;46454;178;147;49777;94;48742;81;48561;49
5983547;5853758;637;44599;191;121;44688;185;152;46718;193;168;50995;95;49059;82;48877;50
5985063;5853758;322;22574;94;59;22773;99;78;24997;112;86;24997;50;28635;44;28635;30
5985064;5853758;323;22640;94;60;22857;99;84;24707;112;82;24707;50;28512;44;28514;30
5985065;5853758;326;22814;96;61;23075;99;85;25158;112;83;25158;51;28989;45;28989;31
5985066;5853758;331;23141;96;61;22893;99;79;25645;112;87;25645;51;28913;44;28913;31
5985067;5853758;328;22993;97;62;23061;99;78;25691;112;85;25691;50;29142;44;29142;31
5985068;5853758;330;23068;97;61;22892;99;82;25675;112;85;25675;52;34497;45;34497;31
5985069;5853758;332;23247;97;61;23082;99;85;26164;112;88;26164;52;34319;45;34319;31
5985070;5853758;329;23055;97;62;22936;99;84;25619;112;87;25619;51;34033;44;34033;30
5985071;5853758;326;22796;97;61;22633;99;83;25598;112;92;26582;52;33860;45;33860;30
5985072;5853758;330;23121;99;62;22846;99;87;26966;112;94;29985;51;30723;45;34732;31
5985073;5853758;330;23103;98;62;23055;99;82;24498;120;98;24498;51;30475;45;30475;31
5985074;5853758;332;23249;100;63;23347;99;84;24643;125;100;25064;52;34982;46;34958;32
5985075;5853758;334;23364;101;64;23615;105;88;24918;127;106;29560;54;35124;46;35100;32
5985076;5853758;332;23258;100;64;23470;109;93;29086;116;95;29003;54;33117;46;33117;32
5985077;5853758;332;23272;99;63;23156;109;92;29539;121;96;29074;53;32616;45;32616;31
5985078;5853758;333;23331;98;62;23255;105;90;24505;116;93;28361;52;32329;45;32329;31
5985079;5853758;340;23790;99;62;23559;112;94;29676;116;94;28450;52;32560;45;32560;31
5985080;5853758;337;23560;99;63;23684;105;89;24443;116;89;27779;52;32754;45;32754;31
5985081;5853758;335;23474;99;63;23675;105;92;27550;116;89;27587;53;32571;45;32571;31
5985082;5853758;342;23956;100;64;23876;112;95;24834;123;96;28130;53;32873;45;32873;31
5985083;5853758;343;24034;102;64;24030;116;96;24912;130;101;29710;53;32685;45;32685;31
5985084;5853758;346;24226;102;64;24030;119;102;29367;123;96;29367;55;34281;47;34281;32
5985085;5853758;346;24187;101;64;24169;102;87;28497;114;84;28497;55;31622;47;31622;32
5985086;5853758;346;24244;102;64;24385;105;88;28591;114;85;28591;55;31774;47;31774;32
5985087;5853758;351;24539;103;65;24584;105;90;28322;116;87;28322;57;31496;49;31496;33
5985088;5853758;351;24598;104;66;24631;102;87;26868;114;84;26868;54;31323;46;31323;31
5985089;5853758;354;24800;106;67;24826;99;81;26496;112;91;26496;52;31215;45;31215;31
5985090;5853758;357;25014;107;68;25062;99;84;26688;114;81;26688;52;30336;45;30336;31
5985091;5853758;369;25855;110;69;25590;109;92;27524;116;90;27524;55;31960;47;31960;33
5985092;5853758;366;25597;110;70;25645;112;93;27622;116;91;27622;55;32320;47;32320;32
5985093;5853758;371;25999;110;70;26006;112;94;27710;116;92;27710;56;32481;48;32481;33
5985094;5853758;374;26195;112;71;26143;116;95;27995;123;96;27995;56;32813;49;32813;33
5985095;5853758;377;26390;113;72;26389;126;105;28257;130;102;28257;54;31144;47;31144;32
5985096;5853758;379;26512;113;72;26461;122;106;29223;130;103;28379;54;31407;47;31407;33
5985097;5853758;384;26859;114;72;26706;122;104;29069;130;108;28726;54;32259;47;32259;32
5985113;5853758;438;30637;131;83;30681;145;120;35680;142;119;35680;60;36743;51;36743;35
5985114;5853758;436;30542;129;82;30595;141;119;35585;142;123;35947;60;36676;51;36676;35
5985115;5853758;437;30594;129;82;30605;141;120;36972;136;115;36936;60;36603;51;36603;35
5985116;5853758;440;30792;130;82;30705;141;117;36771;136;115;36924;60;36625;51;36625;35
5985117;5853758;443;31029;131;83;30966;126;109;36583;136;113;36583;60;36937;51;36937;35
5985118;5853758;446;31188;131;83;31156;126;107;36441;129;109;41353;61;37484;53;37484;36
5985119;5853758;449;31423;133;84;31377;126;107;36427;129;109;41338;62;37824;53;37891;36
5985120;5853758;451;31603;134;85;31614;126;109;36591;136;113;36591;62;37963;54;37963;36
5985121;5853758;454;31765;134;85;31511;133;111;36737;136;115;36737;63;38148;54;38148;37
5985122;5853758;461;32279;134;85;31718;145;122;37412;142;122;37176;63;38502;54;38502;37
5985124;5853758;480;33566;141;89;33024;141;117;35836;136;116;35836;66;39691;57;39691;38
5985125;5853758;477;33400;141;89;33024;141;119;39934;136;114;35671;66;39742;56;39742;38
5985126;5853758;476;33325;141;89;33090;133;110;35337;129;109;35337;66;39700;56;39700;38
5985127;5853758;483;33776;144;91;33766;141;116;39932;136;116;35836;67;40034;58;40034;39
5985128;5853758;484;33884;145;92;34045;141;120;39955;136;113;35427;67;40304;57;40304;39
5985129;5853758;506;35412;152;96;34376;145;119;35907;142;122;35579;67;41391;57;41391;39
5985130;5853758;496;34707;150;95;34685;133;110;35241;136;113;39345;68;40796;59;40831;39
5985131;5853758;494;34594;149;94;34551;133;112;35066;130;110;39060;69;40698;59;40698;39
5985132;5853758;498;34884;151;95;34839;133;110;34745;130;109;39107;70;41040;59;41040;40
5985133;5853758;502;35164;152;96;35084;141;116;38982;129;105;38794;70;41306;60;41306;40
5985134;5853758;506;35436;154;98;35356;141;115;38974;129;109;39239;71;41589;61;41589;41
5985135;5853758;510;35703;155;98;35612;141;118;39125;136;116;34943;71;41870;61;41870;41
5985136;5853758;512;35824;157;99;35793;141;117;35102;136;114;39565;73;39747;63;39715;42
5985137;5853758;516;36090;158;100;35941;141;118;39507;142;122;35917;74;40234;64;40202;42
5985156;5853758;615;43050;182;115;43016;178;140;44900;171;142;44900;91;47395;78;47213;46
5985157;5853758;615;43056;182;115;43016;178;140;44899;171;142;44899;91;47446;78;47264;46
5985158;5853758;616;43128;183;116;43014;185;149;45301;171;145;48383;91;47593;78;47411;47
5985159;5853758;618;43229;184;116;43144;185;154;45343;169;143;48666;92;47593;79;47411;47
5985160;5853758;619;43305;185;117;43398;185;154;45304;173;143;48627;92;47877;80;47695;48
5985161;5853758;624;43702;186;118;43818;185;146;45750;173;145;49073;92;48120;80;47880;48
5985162;5853758;624;43699;186;118;43866;185;145;45746;173;144;49070;93;48277;80;48037;48
5985163;5853758;636;44494;186;118;43866;185;152;46505;193;168;50782;93;48854;80;48673;48
5985164;5853758;633;44290;188;119;44256;185;149;46300;178;148;49624;94;48732;81;48550;49
5985165;5853758;636;44504;189;119;44444;185;151;46627;178;150;49950;94;48899;81;48718;49
5985166;5853758;639;44738;191;121;44702;185;154;46858;193;170;51136;95;49267;82;49086;50
5986680;5853758;327;22913;96;61;23133;99;78;24960;112;86;24960;51;28803;44;28805;31
5986681;5853758;329;23004;96;61;23175;99;80;25236;112;84;25236;53;28965;47;28965;32
5986682;5853758;329;23019;95;60;23166;95;73;24990;112;81;24990;51;28920;45;28920;31
5986683;5853758;334;23373;97;61;23196;99;79;25352;112;83;25352;52;34972;46;34972;31
